modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
LR;7;0.77;0.78125;0.974025974025974;0.8670520231213873;1.0536295501444e-05;1.0713278868349126e-07;0.2763671875;1.3683500651225974e-05;6.207819794864306e-05;6.312095614414432e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;8;0.69;0.6868686868686869;1.0;0.8143712574850299;5.56818772630046e-06;5.6617193296258795e-08;0.24466347694396973;8.06983728449342e-06;6.700719869974611e-05;6.813275175880152e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}
LR;9;0.76;0.7575757575757576;1.0;0.8620689655172413;6.8698938173500465e-06;6.985290821724943e-08;0.3027927875518799;9.03933397019743e-06;6.291507731818802e-05;6.397189299038924e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;10;0.65;0.65;1.0;0.7878787878787878;4.2215203278802424e-06;4.2924312928379247e-08;0.26316118240356445;6.494646658277296e-06;6.706547921415802e-05;6.819201123984017e-07;{'C': 0.01, 'penalty': 'l2', 'solver': 'lbfgs'}
LightGBM;1;0.7;0.7157894736842105;0.9577464788732394;0.8192771084337349;4.679938036657981e-05;4.7585492706084317e-07;0.24601054191589355;6.685625766654259e-05;0.0037719912204075517;3.835351222604986e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 15}
LightGBM;2;0.69;0.7052631578947368;0.9571428571428572;0.8121212121212121;3.59979430943692e-05;3.6602618349502985e-07;0.23972439765930176;5.2170932020824935e-05;0.003943908522264523;4.010156304413433e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 15}
LightGBM;3;0.68;0.6956521739130435;0.9411764705882353;0.8;7.604972747682951e-05;7.732717236428753e-07;0.26508569717407227;0.00011183783452474928;0.003881403500482785;3.946601354865157e-05;{'learning_rate': 0.01, 'n_estimators': 200, 'num_leaves': 15}
LightGBM;4;0.74;0.7422680412371134;0.9863013698630136;0.8470588235294118;5.780622387934424e-05;5.877722361343824e-07;0.2660534381866455;7.81165187558706e-05;0.0039339460394632346;4.000026476860978e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 31}
LightGBM;5;0.69;0.7083333333333334;0.9577464788732394;0.8143712574850299;3.9520063299440804e-05;4.018390134973848e-07;0.2544667720794678;5.727545405716059e-05;0.0040583166460155815;4.126486198006651e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 15}
LightGBM;6;0.63;0.6373626373626373;0.9354838709677419;0.7581699346405228;0.00010765617129890909;1.0946452525614053e-06;0.28885650634765625;0.00017088281158556998;0.004175893279207869;4.2460378240613624e-05;{'learning_rate': 0.01, 'n_estimators': 200, 'num_leaves': 15}
LightGBM;7;0.75;0.7708333333333334;0.961038961038961;0.8554913294797688;5.8635541822360975e-05;5.962047202013358e-07;0.28697800636291504;7.818072242981463e-05;0.003693390492034866;3.755430198921041e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 31}
LightGBM;8;0.68;0.7045454545454546;0.9117647058823529;0.7948717948717948;7.000192982163226e-05;7.117778686056885e-07;0.282928466796875;0.00010294401444357684;0.003932626227061059;3.998684494917089e-05;{'learning_rate': 0.01, 'n_estimators': 200, 'num_leaves': 15}
LightGBM;9;0.76;0.7575757575757576;1.0;0.8620689655172413;5.7112732490511596e-05;5.807208330673892e-07;0.2923102378845215;7.514833222435737e-05;0.004096055185709157;4.1648586506173555e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 31}
LightGBM;10;0.67;0.6702127659574468;0.9692307692307692;0.7924528301886793;6.254924611252054e-05;6.359991673701604e-07;0.2921316623687744;9.335708375003065e-05;0.003774368547192289;3.837768482523579e-05;{'learning_rate': 0.01, 'n_estimators': 100, 'num_leaves': 31}
MLP;1;0.73;0.7558139534883721;0.9154929577464789;0.8280254777070064;0.0004499632015827699;4.575214560364927e-06;0.49813079833984375;0.0006163879473736574;0.004578911164116803;4.65582539972018e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;2;0.69;0.7191011235955056;0.9142857142857143;0.8050314465408805;0.0006402880152823821;6.510432497685586e-06;0.7055199146270752;0.0009279536453367857;0.0036942073320314814;3.756260759783098e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 300}
MLP;3;0.68;0.6956521739130435;0.9411764705882353;0.8;0.0004519079501248005;4.594988714816777e-06;0.5059120655059814;0.0006645705148894124;0.004500658391712751;4.576258176793377e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;4;0.71;0.7340425531914894;0.9452054794520548;0.8263473053892215;0.0003119778858189535;3.172183326747402e-06;0.41810131072998047;0.0004394054729844416;0.0043822421439506445;4.455852832747635e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;5;0.67;0.7111111111111111;0.9014084507042254;0.7950310559006211;0.00043178077748697973;4.390336127699391e-06;0.48363161087036133;0.0006444489216223578;0.004587697424734588;4.6647592475033426e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 200}
MLP;6;0.58;0.6063829787234043;0.9193548387096774;0.7307692307692307;0.00043764427065920945;4.449955979371308e-06;0.5195627212524414;0.0007545590873434646;0.004379059364416238;4.452616590491152e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;7;0.74;0.7931034482758621;0.8961038961038961;0.8414634146341463;0.0003008072292282849;3.0586003704018884e-06;0.4281318187713623;0.0004064962557138985;0.004152347968853788;4.2220970114834946e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;8;0.7;0.7209302325581395;0.9117647058823529;0.8051948051948052;0.0006153321291145306;6.2566816723729064e-06;0.6309716701507568;0.0008790458987350438;0.004332519000205346;4.405294464763234e-05;{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 300}
MLP;9;0.78;0.797752808988764;0.9466666666666667;0.8658536585365854;0.0006834865085130663;6.949673694564874e-06;0.6200432777404785;0.0008762647545039311;0.004451029011231204;4.525795147060646e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (128,), 'max_iter': 300}
MLP;10;0.73;0.7159090909090909;0.9692307692307692;0.8235294117647058;0.0006370433020638768;6.477440334972514e-06;0.6181912422180176;0.0008726620576217491;0.004442699942484137;4.5173261708261856e-05;{'alpha': 0.001, 'hidden_layer_sizes': (128,), 'max_iter': 300}
RF;1;0.7;0.7204301075268817;0.9436619718309859;0.8170731707317073;0.0003556539387311644;3.6162803385037255e-06;0.41336560249328613;0.0005080770553302349;0.0034316256921988106;3.4892684062703974e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;2;0.7;0.7272727272727273;0.9142857142857143;0.810126582278481;0.0003813016825490174;3.877065955067896e-06;0.4111146926879883;0.0005447166893557392;0.003363528209163536;3.420027056130817e-05;{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 200}
RF;3;0.68;0.6875;0.9705882352941176;0.8048780487804879;0.00035698447010028885;3.629809148129996e-06;0.4318230152130127;0.0005249771619121894;0.0031940891192806845;3.2477418140487696e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;4;0.72;0.7419354838709677;0.9452054794520548;0.8313253012048193;0.00017683641351279113;1.7980682221579608e-06;0.3308892250061035;0.0002456061298788766;0.0032867215819237933;3.3419302699839274e-05;{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}
RF;5;0.71;0.71875;0.971830985915493;0.8263473053892215;0.00018482131200953274;1.8792584700200584e-06;0.34679150581359863;0.00026031170705567995;0.0032348449846990616;3.289182275896878e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}
RF;6;0.64;0.6354166666666666;0.9838709677419355;0.7721518987341772;0.0005399847294262961;5.490551200088421e-06;0.5254440307617188;0.0008437261397285877;0.0031847262229916075;3.238221644559734e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 300}
RF;7;0.76;0.7849462365591398;0.948051948051948;0.8588235294117647;0.0004974909950378558;5.058475973460118e-06;0.5225987434387207;0.0006545934145234944;0.003330863372429591;3.386813531977865e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 300}
RF;8;0.68;0.6914893617021277;0.9558823529411765;0.8024691358024691;0.0005135131139494862;5.221388477137168e-06;0.5285491943359375;0.000755166344043362;0.0033777275932131653;3.434464954257499e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 300}
RF;9;0.77;0.7708333333333334;0.9866666666666667;0.8654970760233918;0.0003563849901760958;3.623713651280105e-06;0.4458615779876709;0.0004628376495793452;0.0032816367509353674;3.3367600265743755e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;10;0.65;0.6595744680851063;0.9538461538461539;0.779874213836478;0.0005094375259215699;5.179948000178651e-06;0.5290651321411133;0.0007837500398793383;0.0032345178317720546;3.288849627620342e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 300}
XGBoost;1;0.74;0.7528089887640449;0.9436619718309859;0.8375;3.260251229336856e-05;3.3150152817920603e-07;0.23432469367980957;4.405744904509265e-05;0.008551758488798938;8.695406605928884e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}
XGBoost;2;0.69;0.7052631578947368;0.9571428571428572;0.8121212121212121;5.7120614717828833e-05;5.808009793572704e-07;0.25490498542785645;8.278349959105629e-05;0.008043505295796527;8.178616032656003e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;3;0.66;0.6808510638297872;0.9411764705882353;0.7901234567901234;4.648440061919045e-05;4.726522208808562e-07;0.24498748779296875;7.043091002907643e-05;0.008454806463425104;8.59682602943131e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}
XGBoost;4;0.74;0.7526881720430108;0.958904109589041;0.8433734939759037;3.817799320504048e-05;3.8819287840159917e-07;0.24475383758544922;5.159188270951416e-05;0.008389597954412638;8.530522180840117e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;5;0.69;0.7127659574468085;0.9436619718309859;0.8121212121212121;5.705162361680038e-05;5.800994795705085e-07;0.26322126388549805;8.26835124881165e-05;0.008243062550075146;8.381525348837948e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}
XGBoost;6;0.61;0.6185567010309279;0.967741935483871;0.7547169811320755;5.767170835071963e-05;5.864044856094646e-07;0.26761841773986816;9.454378418150759e-05;0.00824301006300824;8.381471980119819e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;7;0.76;0.7912087912087912;0.935064935064935;0.8571428571428571;3.2152966790784615e-05;3.2693056077179625e-07;0.2558765411376953;4.230653525103239e-05;0.008190008551839397;8.327580176352744e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}
XGBoost;8;0.68;0.68;1.0;0.8095238095238095;3.8780994981554204e-05;3.9432418535765044e-07;0.2588472366333008;5.7030874972873825e-05;0.008146549179938527;8.283390795886574e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;9;0.75;0.75;1.0;0.8571428571428571;4.7571575318737626e-05;4.837065859878963e-07;0.2705202102661133;6.342876709165017e-05;0.008937583982759605;9.08771300154513e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;10;0.65;0.6530612244897959;0.9846153846153847;0.7852760736196319;3.300667807847245e-05;3.356110757562172e-07;0.2641468048095703;5.077950473611146e-05;0.008648211597552283;8.793479885256724e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}
