modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.75;0.7555555555555555;0.9577464788732394;0.84472049689441;6.597438618340197e-06;6.708259057977993e-08;0.25000810623168945;8.796584824453596e-06;0.00013619522159265824;1.3848296009340123e-06;{'metric': 'euclidean', 'n_neighbors': 15}
KNN;2;0.68;0.7021276595744681;0.9428571428571428;0.8048780487804879;6.433270100432502e-06;6.541332920275452e-08;0.25350284576416016;9.460691324165444e-06;0.00013281770413950053;1.3504870880902564e-06;{'metric': 'euclidean', 'n_neighbors': 15}
KNN;3;0.69;0.6947368421052632;0.9705882352941176;0.8098159509202454;7.10422735119523e-06;7.223560571842061e-08;0.26690220832824707;1.0295981668398885e-05;0.00013716401499114098;1.3946802679377411e-06;{'metric': 'euclidean', 'n_neighbors': 30}
KNN;4;0.74;0.7373737373737373;1.0;0.8488372093023255;7.496868038676383e-06;7.622796639155228e-08;0.27410888671875;1.0130902754968086e-05;0.0001322740075701034;1.3449587949943405e-06;{'metric': 'euclidean', 'n_neighbors': 50}
KNN;5;0.7;0.7157894736842105;0.9577464788732394;0.8192771084337349;6.850926338964985e-06;6.966004737223924e-08;0.27376389503479004;9.787037627092837e-06;0.00012316432161215782;1.2523317364070222e-06;{'metric': 'manhattan', 'n_neighbors': 30}
KNN;6;0.61;0.6236559139784946;0.9354838709677419;0.7483870967741936;8.946452417953436e-06;9.096730404231337e-08;0.2772855758666992;1.4666315439267929e-05;0.00014515621039635663;1.4759447105823874e-06;{'metric': 'euclidean', 'n_neighbors': 15}
KNN;7;0.77;0.8214285714285714;0.8961038961038961;0.8571428571428571;6.4096048855126805e-06;6.517270189035548e-08;0.27863478660583496;8.324162188977508e-06;0.00013170414805470474;1.3391644777189646e-06;{'metric': 'euclidean', 'n_neighbors': 15}
KNN;8;0.73;0.7252747252747253;0.9705882352941176;0.8301886792452831;6.537779114673705e-06;6.64759742412017e-08;0.28429651260375977;8.955861800922884e-06;0.00012524833674660576;1.2735219500814022e-06;{'metric': 'euclidean', 'n_neighbors': 15}
KNN;9;0.76;0.7575757575757576;1.0;0.8620689655172413;7.471875417004415e-06;7.597384204055411e-08;0.28592777252197266;9.831415022374231e-06;0.0001464859374796338;1.489465342250313e-06;{'metric': 'euclidean', 'n_neighbors': 50}
KNN;10;0.71;0.6956521739130435;0.9846153846153847;0.8152866242038217;6.279071158315377e-06;6.384543822259097e-08;0.28815531730651855;8.843762194810391e-06;0.000134982533352341;1.3724990172890245e-06;{'metric': 'euclidean', 'n_neighbors': 15}
LR;1;0.76;0.7473684210526316;1.0;0.8554216867469879;8.228085568845005e-06;8.366296791846306e-08;0.28499436378479004;1.0826428380059218e-05;8.833853554577031e-05;8.982240162054166e-07;{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;2;0.68;0.7065217391304348;0.9285714285714286;0.8024691358024691;7.453447747998336e-06;7.578646996378508e-08;0.25353121757507324;1.0960952570585787e-05;7.403672953564668e-05;7.528036110103578e-07;{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}
LR;3;0.71;0.7142857142857143;0.9558823529411765;0.8176100628930818;9.375826254629807e-06;9.533316645615372e-08;0.2946159839630127;1.3205389091027897e-05;7.507592609128175e-05;7.633701355521389e-07;{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;4;0.75;0.7448979591836735;1.0;0.8538011695906432;9.715038975919917e-06;9.878227290763326e-08;0.30910372734069824;1.2953385301226555e-05;7.842628790294696e-05;7.974365305135536e-07;{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}
