modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.7;0.7204301075268817;0.9436619718309859;0.8170731707317073;6.814670028199602e-06;6.929139411273845e-08;0.2527000904083252;9.735242897428004e-06;0.00014011607838864938;1.4246967746029342e-06;{'metric': 'euclidean', 'n_neighbors': 30}
KNN;2;0.66;0.7045454545454546;0.8857142857142857;0.7848101265822784;2.190442307042376e-05;2.227236249890568e-07;0.25270938873291016;3.318851980367236e-05;0.00013229134790412284;1.3451351110762074e-06;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;3;0.67;0.6767676767676768;0.9852941176470589;0.8023952095808383;6.9196430866068724e-06;7.03587575406401e-08;0.2670011520385742;1.0327825502398317e-05;0.00016102690509513563;1.6373175366569285e-06;{'metric': 'euclidean', 'n_neighbors': 50}
KNN;4;0.73;0.73;1.0;0.8439306358381503;7.32266118661239e-06;7.445663548432494e-08;0.2731027603149414;1.0031042721386837e-05;0.00017042556456648062;1.7328828706885815e-06;{'metric': 'euclidean', 'n_neighbors': 50}
KNN;5;0.75;0.7446808510638298;0.9859154929577465;0.8484848484848485;8.757977589386179e-06;8.905089670746917e-08;0.26532411575317383;1.1677303452514905e-05;0.00017137318891957465;1.742518291369165e-06;{'metric': 'euclidean', 'n_neighbors': 30}
KNN;6;0.63;0.631578947368421;0.967741935483871;0.7643312101910829;6.606963269257927e-06;6.717943699168185e-08;0.27769041061401367;1.0487243284536391e-05;0.0001489798290904773;1.514823169667683e-06;{'metric': 'manhattan', 'n_neighbors': 30}
KNN;7;0.72;0.7752808988764045;0.8961038961038961;0.8313253012048193;6.0694746856811225e-06;6.17142665400529e-08;0.2794625759124756;8.429825952334893e-06;0.00014752337295774627;1.5000139601999661e-06;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;8;0.7;0.7111111111111111;0.9411764705882353;0.810126582278481;2.7372514110163883e-05;2.783230376841815e-07;0.28490209579467773;3.910359158594841e-05;0.00014031834778143753;1.4267534447211689e-06;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;9;0.74;0.7578947368421053;0.96;0.8470588235294118;6.8218380091933986e-06;6.936427796389758e-08;0.28769350051879883;9.218700012423512e-06;0.00012612143314342272;1.282399572369776e-06;{'metric': 'manhattan', 'n_neighbors': 30}
KNN;10;0.65;0.65;1.0;0.7878787878787878;6.58733780527442e-06;6.697988576559178e-08;0.3051793575286865;1.0134365854268338e-05;0.00014835409241544358;1.508460694833078e-06;{'metric': 'euclidean', 'n_neighbors': 50}
LR;1;0.72;0.7171717171717171;1.0;0.8352941176470589;4.752396422110944e-06;4.8322247754005605e-08;0.2504386901855469;6.6005505862652e-06;7.51565724564481e-05;7.64190145772645e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}
LR;2;0.68;0.7065217391304348;0.9285714285714286;0.8024691358024691;5.333998136950228e-06;5.42359594191059e-08;0.25904059410095215;7.844114907279746e-06;7.427372876772074e-05;7.552134132643341e-07;{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}
LR;3;0.68;0.68;1.0;0.8095238095238095;7.760567532372635e-06;7.890925623675758e-08;0.2922060489654541;1.1412599312312696e-05;6.67508735218718e-05;6.78721209601332e-07;{'C': 0.01, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;4;0.76;0.7578947368421053;0.9863013698630136;0.8571428571428571;9.675906279888314e-06;9.838437263481018e-08;0.3043837547302246;1.2731455631431992e-05;6.350530684563136e-05;6.457203689513907e-07;{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;5;0.71;0.7142857142857143;0.9859154929577465;0.8284023668639053;7.353085110365143e-06;7.476598517880529e-08;0.30060696601867676;1.0356457901922736e-05;6.371574851229947e-05;6.478601345456895e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;6;0.63;0.6404494382022472;0.9193548387096774;0.7549668874172185;7.750835878572178e-06;7.881030502473031e-08;0.30202651023864746;1.230291409297171e-05;6.808566133459268e-05;6.922932986394504e-07;{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;7;0.77;0.78125;0.974025974025974;0.8670520231213873;6.908117306912663e-06;7.024156370147498e-08;0.30697154998779297;8.971580918068392e-06;8.509139257979664e-05;8.652071478809598e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;8;0.68;0.6875;0.9705882352941176;0.8048780487804879;7.4890661438223425e-06;7.61486369201442e-08;0.297898530960083;1.101333256444462e-05;7.159546322139773e-05;7.279808762902928e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;9;0.75;0.7551020408163265;0.9866666666666667;0.8554913294797688;6.940617745691548e-06;7.057202734871626e-08;0.31264758110046387;9.254156994255396e-06;6.76179717731624e-05;6.875378428962704e-07;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
