modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
MLP;3;0.67;0.6881720430107527;0.9411764705882353;0.7950310559006211;0.00031193745233837615;3.1717722001299076e-06;0.46097683906555176;0.00046557828707220316;0.00449850876171868;4.574072438401065e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;4;0.71;0.7391304347826086;0.9315068493150684;0.8242424242424242;0.00045631911828921583;4.63984136219563e-06;0.5292830467224121;0.0006427029835059378;0.004595670667012938;4.672866420275896e-05;{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 200}
MLP;5;0.71;0.75;0.8873239436619719;0.8129032258064516;0.0003407926858924753;3.4651714919721324e-06;0.4647555351257324;0.00047998969844010605;0.004520503545971465;4.596436679923806e-05;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;6;0.65;0.6551724137931034;0.9193548387096774;0.7651006711409396;0.00029864646595188045;3.0366297835429337e-06;0.4732027053833008;0.00045945610146443143;0.004506074612999383;4.581765377027883e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;7;0.71;0.7926829268292683;0.8441558441558441;0.8176100628930818;0.0004965830458130865;5.049243968490325e-06;0.590505838394165;0.000699412740581812;0.004590339095464932;4.667445291683544e-05;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;8;0.67;0.7108433734939759;0.8676470588235294;0.7814569536423841;0.00046122256871185594;4.689699523242526e-06;0.5596911907196045;0.000688391893599785;0.004488688429709438;4.5640871494178204e-05;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;9;0.76;0.7931034482758621;0.92;0.8518518518518519;0.00045148992234821615;4.590738218857691e-06;0.6480565071105957;0.0005940656873002845;0.004540484941031057;4.616753712359231e-05;{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 200}
MLP;10;0.65;0.6744186046511628;0.8923076923076924;0.7682119205298014;0.0003179946802626424;3.233361941906723e-06;0.4841427803039551;0.0004892225850194498;0.004687136938748245;4.7658690962177614e-05;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
RF;1;0.7;0.7204301075268817;0.9436619718309859;0.8170731707317073;0.0001819610662868781;1.8501755631723886e-06;0.35049986839294434;0.0002599443804098259;0.00323588902189542;3.290243850302416e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}
RF;2;0.69;0.7052631578947368;0.9571428571428572;0.8121212121212121;0.00018430834146603242;1.874042598385655e-06;0.35939621925354004;0.00026711353835656877;0.003226018263037294;3.280207287425564e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}
RF;3;0.72;0.7127659574468085;0.9852941176470589;0.8271604938271605;0.0003307358524187638;3.362913861174236e-06;0.4540870189666748;0.0004593553505816164;0.00323710563179946;3.291480896204763e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;4;0.72;0.7472527472527473;0.9315068493150684;0.8292682926829268;0.0005641862925294715;5.736632087378202e-06;0.5582864284515381;0.0007835920729575993;0.003254172569350594;3.308834515547438e-05;{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 300}
RF;5;0.7;0.735632183908046;0.9014084507042254;0.810126582278481;0.00034251492950900176;3.482683221916071e-06;0.45333242416381836;0.0004893070421557169;0.0032260321799714576;3.280221438129354e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;6;0.64;0.6354166666666666;0.9838709677419355;0.7721518987341772;0.00033936977940684756;3.4507034144756125e-06;0.4692084789276123;0.0005302652803231993;0.0032979615873711494;3.353359079362213e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;7;0.75;0.7954545454545454;0.9090909090909091;0.8484848484848485;0.000367202455696002;3.7337053696669176e-06;0.46883440017700195;0.000489603274261336;0.0032837609923544067;3.338919949927204e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;8;0.66;0.6888888888888889;0.9117647058823529;0.7848101265822784;0.00035849180152324405;3.6451356562740886e-06;0.47151660919189453;0.0005431693962473394;0.003336293698017337;3.3923350734304074e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}
RF;9;0.77;0.782608695652174;0.96;0.8622754491017964;0.00016075155711075886;1.634517805250324e-06;0.39447641372680664;0.0002087682559879985;0.0032256007899952653;3.2797828018823616e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}
RF;10;0.67;0.6739130434782609;0.9538461538461539;0.7898089171974523;0.0001880509898975274;1.912097753869193e-06;0.3958616256713867;0.0002806731192500409;0.0032929251947275977;3.348238087940372e-05;{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}
XGBoost;1;0.7;0.7157894736842105;0.9577464788732394;0.8192771084337349;0.00011414231828960785;1.1605962326596153e-06;0.30671191215515137;0.0001630604546994398;0.009451396768693296;9.610156554981592e-05;{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;2;0.7;0.7083333333333334;0.9714285714285714;0.8192771084337349;6.090823721700859e-05;6.193134300342517e-07;0.30675482749938965;8.701176745286941e-05;0.00867674802534173;8.822495653538181e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}
XGBoost;3;0.7;0.7065217391304348;0.9558823529411765;0.8125;0.0001497838011954604;1.5229979378885224e-06;0.3357210159301758;0.00021397685885065775;0.008863928803459837;9.012820599768003e-05;{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;4;0.71;0.75;0.9041095890410958;0.8198757763975155;3.7918332924491454e-05;3.8555265917447684e-07;0.2926814556121826;5.3406102710551344e-05;0.009292769860743452;9.448865112400303e-05;{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;5;0.69;0.7272727272727273;0.9014084507042254;0.8050314465408805;6.441307603286086e-05;6.549505433039905e-07;0.30592870712280273;9.335228410559545e-05;0.009144399343370257;9.298002342061105e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;6;0.65;0.651685393258427;0.9354838709677419;0.7682119205298014;4.3228310298261946e-05;4.395443760753848e-07;0.30141735076904297;6.650509276655683e-05;0.009272712578444024;9.428470918009542e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;7;0.74;0.8;0.8831168831168831;0.8395061728395061;0.00014704405009629797;1.495140217353662e-06;0.364116907119751;0.00019870817580580806;0.009291310479479764;9.447381217187704e-05;{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}
XGBoost;8;0.66;0.7073170731707317;0.8529411764705882;0.7733333333333333;3.782245766788896e-05;3.845778019673908e-07;0.29448652267456055;5.730675404225599e-05;0.009365804605112686;9.523126657494494e-05;{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;9;0.76;0.7802197802197802;0.9466666666666667;0.8554216867469879;0.00016273237373465709;1.6546586990549587e-06;0.35853099822998047;0.00021412154438770669;0.009206253526567721;9.360895520567495e-05;{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}
XGBoost;10;0.67;0.6702127659574468;0.9692307692307692;0.7924528301886793;7.011510266802933e-05;7.129286072724338e-07;0.34502553939819336;0.00010464940696720795;0.00895683252134517;9.107284867353855e-05;{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}
