modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.6890590269202272;0.6889473025409939;0.8098881695114774;0.7445383834967872;0.0010750988831583412;0.00027305103956740237;9.188291788101196;0.0015602420709348113;0.01188159958225161;0.0030176602064050295;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;2;0.6799769471430924;0.6933670246367656;0.789867587795049;0.7384780999798156;0.0010657661399695133;0.0002706807318034888;9.10374641418457;0.0015673562823670794;0.011848903277727094;0.0030093560772869667;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;3;0.6738020747571217;0.6804304304304304;0.794332456909144;0.7329828817899986;0.00014790744955817413;3.7565179812092194e-05;1.1743454933166504;0.00021951171582766164;0.01181261166428017;0.0030001388202192726;{'metric': 'euclidean', 'n_neighbors': 50}
KNN;4;0.6775069981887041;0.6850137603202402;0.7965090909090909;0.7365660098190867;0.001068996075520323;0.00027150106309924225;9.132922887802124;0.0015778376878441906;0.011926211445135419;0.0030289906204983607;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;5;0.6879631154289478;0.694723458359822;0.7973150445060557;0.7424921864383748;0.0010609401795887857;0.00026945504594378663;9.02748727798462;0.0015421468910106978;0.01186659606099266;0.0030138496480079328;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;6;0.6825292277292936;0.6894267515923567;0.7923865300146413;0.7373297002724796;0.0010640215398198044;0.0002702376424356457;9.0708487033844;0.0015589391583415372;0.01175033550572556;0.002984322070616068;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;7;0.6813765848839124;0.6872202884137245;0.8032548677709967;0.7407208897226316;0.0010700628940300654;0.0002717720111094003;9.120940685272217;0.0015704427151871888;0.011888355248980059;0.0030193759944614307;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;8;0.6810472583566606;0.6823778137047631;0.8060819744380785;0.7390894396551724;0.0010657383227472743;0.00027067366685200463;9.134443044662476;0.0015648522326025623;0.011852561337463109;0.003010285142537955;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;9;0.6831055491519842;0.6898814029775423;0.797200758128007;0.7396685830233345;0.0010596795281631972;0.0002691348687138766;9.005205392837524;0.0015512676327672885;0.011861104707345232;0.0030124549671599185;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;10;0.6778363247159559;0.6880152187698161;0.7887467287002036;0.7349454717875771;0.0010732728046839066;0.00027258725652977965;9.101266860961914;0.0015833804792530948;0.011846014606743897;0.0030086224195487936;{'metric': 'manhattan', 'n_neighbors': 50}
LR;1;0.6782744710628139;0.6807711567351027;0.8001765744555621;0.7356601731601732;2.6149839856316545e-05;6.641473699900316e-06;0.6194040775299072;3.855347793842421e-05;0.0009543566267738286;0.0002423852104590586;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;2;0.680553268565783;0.6907485700074608;0.7995106505469199;0.7411607738492328;2.6537134970929954e-05;6.739837985568531e-06;0.6312718391418457;3.8993472218354125e-05;0.001071982922287416;0.00027225965528788565;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;3;0.6714144574345463;0.6752608962553714;0.8033888401986562;0.7337735974918285;2.5144049800541154e-05;6.386025550322452e-06;0.6340279579162598;3.744937202665517e-05;0.0011566294019755587;0.0002937579654774279;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;4;0.6753663757615676;0.6822023365647527;0.7984;0.7357415722806783;0.00010927569822895568;2.775358012949918e-05;1.172795295715332;0.00016180210053503544;0.0009205118189874229;0.00023378938723311638;{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;5;0.6883747735880125;0.6920380570856285;0.8066540201371662;0.7449632774071828;0.00016760126509214387;4.256696791627266e-05;1.7294068336486816;0.0002434738626730271;0.0010571788932292974;0.0002684997634421884;{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;6;0.6766013502387618;0.6816474712068102;0.7972181551976574;0.734916992846538;0.0001518094921455271;3.8556211243343416e-05;2.91056227684021;0.00022437066093934925;0.001256114174663478;0.0003190248697865102;{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}
LR;7;0.6758603655524452;0.6823077875448805;0.8007846556233653;0.7368139581522829;2.5256271705363388e-05;6.414527400946579e-06;0.6267101764678955;3.7369067624965734e-05;0.0010587685627295935;0.00026890350389474036;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;8;0.6778363247159559;0.680289060553202;0.8021154693697664;0.7361963190184049;0.0001904857874493325;4.8379124097922706e-05;1.9304254055023193;0.0002810203296926506;0.0010179579852989322;0.0002585385311770198;{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;9;0.6821999012020418;0.6863427364235118;0.8052194197404869;0.7410438749496847;2.529387718362756e-05;6.4240783502539545e-06;0.6718049049377441;3.7076928828426304e-05;0.0010340642202082686;0.0002626291541461289;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;10;0.6820352379384159;0.6866336633663367;0.8066298342541437;0.741810402460222;2.4066662732212157e-05;6.112393362965429e-06;0.6343939304351807;3.528653857381082e-05;0.0011870805009581735;0.00030149186266904853;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LightGBM;1;0.7125216102741417;0.7002909796314258;0.849911712772219;0.767880882743951;0.0001300965822838564;3.304161839738536e-05;1.2829203605651855;0.00018258615655713503;0.002224533913486611;0.0005649817957638053;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 31}
LightGBM;2;0.7143092376090894;0.7140571147218119;0.834916522740357;0.769771762208068;0.000191619267861716;4.866700273846355e-05;1.8613066673278809;0.0002682581405542189;0.0022638721594286783;0.0005749728292561707;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;3;0.7055820846369175;0.6951539746956314;0.8507157464212679;0.7651077246452969;0.00017803029877543872;4.5215708914441574e-05;1.8004417419433594;0.0002523169205281772;0.002120068152621226;0.0005384498320064847;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
