modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.6884827529431136;0.6894816305988928;0.8063566804002354;0.7433532284319045;0.0012563164503079998;0.0003190762432702716;10.573004245758057;0.0018247609616036439;0.01374944889239218;0.0034920521008425403;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;2;0.6860694878972501;0.697841726618705;0.7957685664939551;0.7435949162800081;0.0012566219969336683;0.00031915384527049875;10.71929121017456;0.001831624957969079;0.013598736165331202;0.0034537744433687048;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;3;0.6798946155112794;0.6898587933247754;0.7849839322231961;0.7343536485378519;0.0012296790789460103;0.00031231094748616006;10.428691625595093;0.0018086318833710636;0.013585408696785822;0.0034503895648257867;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;4;0.6767660135023876;0.684751284300213;0.7949090909090909;0.7357296715131934;0.0013929616741686435;0.0003537810699718486;11.24860405921936;0.002058261860638971;0.013642810718254171;0.0034649683927649973;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;5;0.686151819529063;0.6931774869775124;0.7961476725521669;0.7411029611518609;0.001253525984088808;0.0003183675273428681;10.63632082939148;0.0018268930408858487;0.013671643776607761;0.0034722913438727386;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;6;0.6787419726658982;0.6868300153139357;0.7879941434846266;0.7339424519296331;0.0012449956961847388;0.0003162010252503603;10.659080028533936;0.0018342694961013875;0.013694115487251302;0.0034779986551240075;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;7;0.6772600032932653;0.6884703486892338;0.7861086893344957;0.7340569877883311;0.0012296441400595204;0.0003123020737914452;10.550568342208862;0.0018156160618967828;0.013565340532146922;0.0034452927004324733;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;8;0.6839288654701137;0.685871743486974;0.8044659908917291;0.7404502738151578;0.0012449413980964328;0.000316187234751932;10.475624322891235;0.0018202790684096872;0.013594287055403203;0.003452644469084459;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;9;0.6803886053021571;0.6885370487650412;0.7925353550080186;0.7368849125660838;0.0012495881424920735;0.00031736740376494995;10.706088066101074;0.0018365800555068643;0.01358646103317227;0.003450656834700954;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;10;0.6784126461386465;0.6886744540375825;0.788601337598139;0.7352582350549004;0.001240537716638715;0.0003150687982817711;10.550874948501587;0.00182858872649197;0.01368588835964844;0.003475909148958755;{'metric': 'manhattan', 'n_neighbors': 50}
