modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.6947394418374907;0.693144858643983;0.8153325485579753;0.749290060851927;0.001587297529645706;0.00040313802512684444;13.422967195510864;0.0022847378946091236;0.01701359050752802;0.004321070970892649;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;2;0.6909270541742137;0.7019984821654439;0.7987910189982729;0.7472734616938198;0.0015839152938258967;0.00040227901297351773;13.399996995925903;0.0022924493754539256;0.017037635629038386;0.004327177893267678;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;3;0.681952906306603;0.6848890541713152;0.8070406076541046;0.7409642593710186;0.001578725102021633;0.00040096082048917135;13.424655437469482;0.0023150060472238022;0.016967726046462038;0.004309422424912883;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;4;0.687633788901696;0.6920104698990402;0.8075636363636364;0.7453349442878239;0.0015743748004625328;0.00039985594131782074;13.466027021408081;0.002289554157856552;0.016976037656833098;0.004311533387809272;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;5;0.6887041001152643;0.6931103847120945;0.8044651977236247;0.7446478017154049;0.0015801040793322284;0.00040131104984397433;13.643603563308716;0.0022943149010841895;0.017048763842568086;0.004330004210288757;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;6;0.6855754981063724;0.6906420159554261;0.7985358711566618;0.740680382970055;0.0015793353599878658;0.0004011158123459154;13.465919017791748;0.0023036636582697994;0.017137908787270284;0.0043526450298491;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;7;0.6815412481475382;0.6882338246315264;0.8006393490264458;0.7401934443847394;0.0015769215720988713;0.00040050276427870056;13.471344709396362;0.002313758083439586;0.017194609187038516;0.004367045661589243;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;8;0.6812942532520995;0.6815483551817957;0.8096077567210225;0.7400792318538911;0.001589283878074039;0.00040364251314352437;13.542966365814209;0.0023327422336057134;0.017042914599194832;0.004328518633465295;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;9;0.6839288654701137;0.68875;0.8033240997229917;0.7416380644727102;0.0015879355490216558;0.000403300067759942;13.411399602890015;0.0023217846609386097;0.017006483836314076;0.004319266035557648;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;10;0.6898567429606455;0.6948515595640736;0.8064844431520791;0.7465177309736896;0.0015941325626812033;0.0004048739704478342;13.660312414169312;0.002310816816604117;0.017106600971325197;0.00434469354573512;{'metric': 'manhattan', 'n_neighbors': 50}
LR;1;0.6886474026508603;0.6846813725490196;0.8221012360211889;0.7471248997058036;0.0005799214052695057;0.0001472870496442566;11.257153034210205;0.0008421165941193886;0.0029863329199109946;0.0007584616829668472;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;2;0.6844228552609912;0.6897307832866366;0.8149107656879677;0.7471135448967474;0.0007731365919514258;0.0001963593800225757;6.832935571670532;0.00112961831418766;0.003540698398393246;0.0008992580995301089;{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;3;0.676189692079697;0.6768240864392376;0.8143441425650014;0.7392428561957171;0.0007939676244917016;0.00020164999577847263;7.109996557235718;0.001174178834418143;0.0033619926229956024;0.000853870834680873;{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;4;0.6817882430429771;0.6817632850241546;0.8210909090909091;0.744968657208842;0.0005532427599687566;0.00014051127120402667;5.012465476989746;0.0008114583459220525;0.002816846383437833;0.0007154158983403002;{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}
LR;5;0.6952082990284868;0.6925803691480259;0.8267911863417481;0.7537581481974192;0.0007921010901119317;0.00020117593784690148;14.88995623588562;0.0011393723164968643;0.0035753220843245115;0.0009080517403619308;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;6;0.6860694878972501;0.6855245357274627;0.8161054172767204;0.7451373571285342;0.0006640628675335481;0.00016865709671790274;12.738621950149536;0.0009679236276326024;0.0029598666366730925;0.0007517398397347488;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
