modelo;fold;acc;prec;rec;f1;emissions_g;energia_kwh;tempo_s;rga;emissions_grid_total_g;energia_grid_total_kwh;params
KNN;1;0.6851897587881781;0.6865896534404822;0.8045909358446145;0.7409214092140921;0.046948526766115155;0.0004773714439146211;16.051986932754517;0.06851901413288487;0.49416928544768857;0.005024700913569046;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;2;0.6870574674790054;0.699657403882756;0.7936096718480138;0.7436779283835727;0.044520240311732906;0.00045268068808448474;15.259132623672485;0.06479842286714295;0.4725812942503273;0.004805194759937439;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;3;0.677753993084143;0.6865614660218885;0.7880514168857727;0.7338139281828074;0.044031566774599566;0.0004477118678020861;15.029717206954956;0.06496688654571019;0.4724783182270368;0.004804147702312571;{'metric': 'manhattan', 'n_neighbors': 15}
KNN;4;0.6794006257204018;0.6883609250600278;0.792290909090909;0.7366783878820665;0.044161832366396654;0.000449036405075819;15.146987199783325;0.06500116528384073;0.46866160350424124;0.004833974236072267;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;5;0.6864811460563148;0.6921135646687697;0.8003793958850138;0.7423196643659494;0.001762864709020612;0.0004477281568749157;15.091369867324829;0.002567972506088313;0.44149992899081125;0.004826997902391913;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;6;0.6812119216202865;0.6876903553299493;0.793411420204978;0.7367777022433718;0.04423800899002648;0.0004498109670763664;15.118349552154541;0.06494015677941281;0.467661980659946;0.004821615438638805;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;7;0.6794829573522148;0.6877748460861918;0.7954083115373438;0.7376861397479955;0.044230096050137224;0.0004497305085018223;15.241671323776245;0.06509375337755564;0.47200035592936207;0.00479928779364463;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;8;0.68047093693397;0.682875;0.8025561921551344;0.7378942392111839;0.044539233979473465;0.00045287381522220545;15.387258052825928;0.06545354336535811;0.4712101315206997;0.004791252811655546;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;9;0.6820352379384159;0.6891329042029535;0.7960344073480099;0.7387363009065079;0.04433103307694126;0.00045075683366150053;15.10158371925354;0.06499815641628785;0.4747136320263197;0.004826876317020373;{'metric': 'manhattan', 'n_neighbors': 50}
KNN;10;0.6833525440474231;0.691704602933738;0.7952893282931085;0.739889084268903;0.04435224743471156;0.00045097254071980677;15.200931787490845;0.06490390329421766;0.47657451232256487;0.004845797701250303;{'metric': 'manhattan', 'n_neighbors': 50}
LR;1;0.6841195356878241;0.6837659918022606;0.8100353148911125;0.7415639523135987;0.000752026864900223;7.646590321106916e-06;0.633960485458374;0.001099262374000362;0.05256446513519139;0.0005344741645502846;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;2;0.6867281409517537;0.6945648136684412;0.8074265975820379;0.7467554076539101;0.0007047497207468722;7.165877503832027e-06;0.6110897064208984;0.0010262426697268323;0.04414580437918261;0.00044887343290339013;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;3;0.6783303145068336;0.6818463061502289;0.8048495471808356;0.7382595297112615;0.007471755726558078;7.597262503109445e-05;5.50074577331543;0.01101492232731817;0.04142295041560539;0.00042118752201982136;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;4;0.6826938909929194;0.6868274582560296;0.8077090909090909;0.7423796791443851;0.0011518564665884484;1.1712047693785825e-05;0.9284701347351074;0.0016872224605865044;0.03913839886780954;0.00039795825911873684;{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}
LR;5;0.6926560184422855;0.6928783382789317;0.8177440536991099;0.7501505923298306;0.009437099442192886;9.595619069216338e-05;6.840416669845581;0.013624510855209175;0.03921909169015947;0.00043398138128108164;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;6;0.6830232175201713;0.6859246318941852;0.8048316251830161;0.7406359471840475;0.009161710334694179;9.315604114668502e-05;6.540681600570679;0.013413468385390006;0.045862821787926354;0.0004663320228975307;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;7;0.6787419726658982;0.6858318782738838;0.7990409764603313;0.7381208053691275;0.008672883393199724;8.818566105258596e-05;6.499917507171631;0.012777879875522058;0.03927081054299026;0.0003993046177145469;{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}
LR;8;0.6791536308249629;0.6814214463840399;0.8028500073453797;0.7371686787617184;0.004966795643464315;5.050225366519213e-05;3.7814085483551025;0.00731321370899716;0.04018462370704122;0.0004085962470720423;{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}
LR;9;0.6835172073110489;0.6876166770379589;0.8055110074354862;0.7419094937558749;0.0007182395137647282;7.3030413812657925e-06;0.6558279991149902;0.0010507994620797866;0.04206033178355271;0.0004276683998002268;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LR;10;0.6840935287337395;0.6885774525610815;0.8072113986624019;0.7431898801954354;0.0007441531427071176;7.566530511114792e-06;0.6694717407226562;0.0010877944483476533;0.040616945669261426;0.00041299208595255035;{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}
LightGBM;1;0.7189429488762658;0.7070274240940254;0.8497645673925839;0.7718524458700882;0.004857507858169865;4.939101820240233e-05;1.8291993141174316;0.006756458027389139;0.06010926055686269;0.0006111894553713619;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;2;0.7118392886547011;0.710757946210269;0.8367875647668394;0.7686409307244844;0.0035674749640460914;3.627399605529437e-05;1.3236045837402344;0.005011629760965051;0.05782824582833423;0.0005879961547599771;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 31}
LightGBM;3;0.7135682529227729;0.7049300060864273;0.845895413380076;0.7690060420954784;0.0048784495935707915;4.960395324328701e-05;1.8986568450927734;0.006836696522846525;0.05940203979732155;0.0006039984524069788;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;4;0.719249135517866;0.7109460611226105;0.8493090909090909;0.7739925768822906;0.004978589630575496;5.062217463065335e-05;1.913623332977295;0.006921926471264878;0.05806598555807881;0.0005904134863757149;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;5;0.7241067017948296;0.717948717948718;0.8416751787538305;0.7749042789010546;0.004447425609327904;4.522131217033293e-05;1.797290325164795;0.006141947862523788;0.05854117936567271;0.0005952452451058761;{'learning_rate': 0.1, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;6;0.7114276304956364;0.7022752159630126;0.845095168374817;0.7670941590803375;0.002424483637181405;2.465208888011353e-05;0.9782524108886719;0.0034079132342559135;0.058387150792917876;0.00059367908643712;{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 63}
LightGBM;7;0.7152148855590318;0.7065781532890767;0.8506248183667539;0.7719390782620162;0.002077637105705392;2.1125362037920363e-05;0.8895153999328613;0.0029049131214340614;0.057900704949801166;0.00058873291729167;{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 63}
LightGBM;8;0.7150502222954059;0.704123962908736;0.8478037314529161;0.7693128041058455;0.004736465140673226;4.8160258883487475e-05;1.8378593921661377;0.006623961496674382;0.056733705254263425;0.0005768668936253246;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
LightGBM;9;0.7162028651407871;0.7068380213385063;0.8499781309228751;0.7718276295756934;0.0024653158232093896;2.5067269524640964e-05;0.998664379119873;0.0034422032404530685;0.05766695338120128;0.0005863561371985325;{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 63}
LightGBM;10;0.7171085130907294;0.7096734892787524;0.846903169526025;0.7722391621370808;0.004890184322118239;4.972327166915686e-05;1.910947561264038;0.0068193086999366395;0.058881092389397274;0.0005987014722149638;{'learning_rate': 0.05, 'n_estimators': 500, 'num_leaves': 63}
MLP;1;0.6946571169836173;0.7013698630136986;0.7910535609181871;0.7435170458474518;0.16805593885560838;0.001708788575828775;60.31691265106201;0.241926462346418;2.9358715749986333;0.029851868619581823;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;2;0.6993248806191339;0.7011227727605565;0.8268566493955095;0.7588165367851011;0.1297684009890037;0.0013194818500529108;47.077712297439575;0.185562396799204;2.758606141600954;0.028049438133982935;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;3;0.6979252428783138;0.7088757396449704;0.7874671340929009;0.7461075358106706;0.14112022387311596;0.0014349069007312397;50.851203203201294;0.2021996271278597;2.7750790780249996;0.028216934538831492;{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;4;0.6986662275646304;0.7003115264797508;0.8174545454545454;0.7543624161073825;0.1400114016733054;0.0014236324243838757;50.88154721260071;0.20039812452556766;2.8228606124728053;0.028702775983983457;{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;5;0.707805038695867;0.7023517883390494;0.836713847949803;0.7636678431111407;0.1926530187193397;0.0019588910676306553;68.95674252510071;0.2721837344847156;2.711098172963822;0.027566378299140014;{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;6;0.6951259673966738;0.7020809099134031;0.7953147877013177;0.7457952907256127;0.007873625739399884;0.0019997246085792435;70.36728119850159;0.011326904918956649;2.8111545732463274;0.028583749270410453;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;7;0.6944673143421702;0.7009251045494868;0.8036907875617553;0.7487984837203006;0.15804433971414505;0.0016069908865878823;56.64823341369629;0.22757635449531782;2.8219737585243374;0.02869375847525458;{'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
MLP;8;0.6957846204511774;0.6960685483870968;0.8115175554576172;0.7493725835989962;0.4115801763413114;0.00418493692135388;144.58096837997437;0.5915338802321107;2.599238468711706;0.026428991628825255;{'alpha': 0.01, 'hidden_layer_sizes': (128,), 'max_iter': 200}
MLP;9;0.6982545694055656;0.6953755811108392;0.8286922291879283;0.7562030200226169;0.14443624726094742;0.001468624143459424;51.8180947303772;0.20685327900382824;2.775181438941171;0.028217975342062582;{'alpha': 0.01, 'hidden_layer_sizes': (64,), 'max_iter': 200}
MLP;10;0.6986662275646304;0.716787927782269;0.7734806629834254;0.7440559440559441;0.17319881196500997;0.0017610811807561918;62.26159453392029;0.24789921872814175;2.825591482063363;0.028730543397561346;{'alpha': 0.001, 'hidden_layer_sizes': (64,), 'max_iter': 300}
RF;1;0.7196838725611262;0.708420405654579;0.8479988228369629;0.7719509744826201;0.030623509242105225;0.00031137907473568577;13.715164422988892;0.04255133456461361;0.08850748316667373;0.0008999418713819674;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;2;0.7236950436357649;0.7210733628754308;0.8431203223949338;0.7773354564755839;0.028451800701627797;0.00028929719670585873;12.395732402801514;0.0393146269990866;0.08190281014186973;0.0008327857215385135;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;3;0.7156265437180965;0.7057752972579471;0.8496932515337423;0.7710763520678685;0.028353438953629725;0.0002882970569165588;12.45377802848816;0.03962044058108452;0.08194576233206444;0.0008332224583322939;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;4;0.7208957681541248;0.712318752284635;0.8503272727272727;0.7752287495027185;0.02835383660081576;0.0002883011001831838;12.396614789962769;0.039331395540601666;0.08156553189247058;0.0008293562847487551;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;5;0.7295405894944837;0.7201925450506048;0.8514519188676493;0.7803410230692076;0.028033695890256363;0.00028504591745898605;12.255826473236084;0.03842650606963704;0.08264654379347743;0.0008403479866746393;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;6;0.7226247324221966;0.7129846153846154;0.8481698389458272;0.7747241725175527;0.02855326766457628;0.00029032891024297677;12.475287437438965;0.039513272080886806;0.08165131480032399;0.0008302285232066131;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;7;0.7236950436357649;0.7151049292337726;0.8516419645451904;0.7774240615466242;0.028299536382732162;0.0002877489769261415;12.43075156211853;0.03910422854433047;0.08137264939498336;0.0008273950603467621;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;8;0.717767166145233;0.7065150959540398;0.8491258998090201;0.7712836936215639;0.0287443029621222;0.0002922713523622463;12.730099439620972;0.04004683456961875;0.081671426829394;0.0008304330218143124;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;9;0.7221307426313189;0.7136374785381407;0.8483743986003791;0.7751948311463398;0.028423646110038198;0.00028901092152395775;12.428063154220581;0.03936080328953642;0.08277967630440347;0.000841701674710248;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
RF;10;0.7195784620451178;0.7131107291922416;0.8445769118929921;0.7732960596379127;0.028766505855892178;0.00029249711082983057;12.570138454437256;0.03997688559790233;0.07502198468559201;0.0008395178130367672;{'criterion': 'gini', 'max_depth': None, 'n_estimators': 300}
XGBoost;1;0.7179550506297852;0.7051875304432538;0.8521188934667452;0.7717217484008528;0.005977320011391025;6.0777240120704276e-05;2.4316091537475586;0.008325479437950553;0.23385884620962447;0.0023945436111258646;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;2;0.7211427630495636;0.723484373038785;0.8295912492803684;0.7729131746563862;0.013437936844627373;0.000136636605163576;5.372829437255859;0.018634225472638894;0.21832431256454923;0.00230567199949949;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.8}
XGBoost;3;0.707722707064054;0.6954459203036053;0.8565585743499854;0.7676397434219139;0.016720738522979416;0.00017001605038210657;6.678304195404053;0.02362611564682503;0.23406898030303536;0.002380007527382716;{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.8}
XGBoost;4;0.7166145232998518;0.7081867798665858;0.8493090909090909;0.7723544973544973;0.005827589483821659;5.925478386771118e-05;2.368130683898926;0.00813211188769507;0.23203309007753295;0.0023593066465767776;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.8}
XGBoost;5;0.7296229211262967;0.7243243243243244;0.8407996497884138;0.7782279848730416;0.014720624962250267;0.00014967894580723823;5.989302396774292;0.0201756613395951;0.2554075968699306;0.0025969780460195486;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.8}
XGBoost;6;0.7197431253087436;0.7150929181315921;0.8338213762811127;0.7699067189401109;0.013165938536876504;0.0001338709331849809;5.1905786991119385;0.018292551986833907;0.2312823025277504;0.0023516726575807377;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.8}
XGBoost;7;0.7169438498271036;0.7114440078585462;0.8419064225515839;0.7711965925728737;0.013575296867896188;0.00013803327843877036;5.387713670730591;0.018934951281289285;0.22364054628022703;0.0023249844101918553;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.8}
XGBoost;8;0.6878807837971349;0.6621156740485917;0.9048038783605112;0.7646657148178038;0.003917430506514852;3.9832335243368975e-05;1.6661958694458008;0.0056949265029478625;0.22163427903309052;0.0023208796810775803;{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;9;0.6986662275646304;0.6727508370234366;0.9081498760752297;0.7729246804814494;0.004014411851766648;4.081843913212926e-05;1.6723473072052002;0.005745822101291269;0.22969313952621848;0.0023355140879958766;{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}
XGBoost;10;0.7185081508315495;0.7133867982726712;0.8406513521372492;0.7718080491223387;0.012274318331983152;0.00012480496128018008;4.9132325649261475;0.017083060669218216;0.23261386884466406;0.0023652119905301994;{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 500, 'subsample': 1.0}
